id,markets,founded in,employees,headquarters,country,total raised (USD),latest_round_amount (USD),latest_round_date,latest_round_type,acquired_by,acquired_at,acquired_amount (USD)
157929,"Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Technology > Artificial Intelligence, Software > Productivity Software > Project Management, Data Science",2018.0,2.0,,,,,,,,,
157936,"Technology > Artificial Intelligence, Software > Mobile Applications > iOS, Software > Mobile Applications > Android",2018.0,2.0,,,,,,,,,
157946,Big Data > Machine Learning,2018.0,11.0,,,,,,,,,
157968,"Consumer Electronics, Technology > Artificial Intelligence, Consumer Electronics > Wearables, Smart Home",2018.0,2.0,,,,,,,,,
157982,"Technology > Information Technology, Recruiting, Technology > Artificial Intelligence, Gamification",2016.0,36.0,Singapore,Singapore,,,,,,,
157991,"Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Big Data > Data Visualization, Data Science, Big Data > Machine Learning > Deep Learning",2014.0,2.0,,,,,,,,,
158096,"Big Data > Machine Learning, Analytics > Text Analytics",2015.0,30.0,San Mateo,United States,,,,,,,
158213,"Technology > Artificial Intelligence, Health Care",,,San Francisco,United States,3000000.0,3000000.0,2018-10-30,Seed fund,,,
158240,"Security, Technology > Artificial Intelligence, Finance > FinTech, Finance > FinTech > Blockchain",2017.0,2.0,Abingdon,,,,,,,,
158297,"Software > Enterprise Software, Big Data > Machine Learning, Marketing > Business Intelligence, Architecture, Data Science",2000.0,201.0,Oslo,Norway,0.0,0.0,2011-04-12,Undisclosed funding,,,
158300,"Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Health Care > Medical, Health Care, Health, Big Data > Machine Learning > Deep Learning",2017.0,2.0,,,,,,,,,
158437,Big Data > Machine Learning,2016.0,11.0,,,,,,,,,
158561,"Hardware, Technology > Artificial Intelligence, Industry > Manufacturing > Semiconductors",,,,Israel,75000000.0,75000000.0,2018-11-15,Series B,,,
158574,"Analytics, Big Data > Machine Learning, Sports > Sports Technology, Data Science",2018.0,8.0,Ashburn,United States,,,,,,,
158597,Technology > Artificial Intelligence,,,,United States,15500000.0,15500000.0,2018-11-15,Series A,,,
158603,"Technology > Artificial Intelligence, Health Care",,,Manhattan,United States,29000000.0,29000000.0,2018-11-15,Series A,,,
158610,"Big Data > Machine Learning, Technology > Artificial Intelligence, Big Data > Machine Learning > Deep Learning",2016.0,11.0,Singapore,Singapore,,0.0,2019-03-25,Undisclosed funding,,,
158651,"Big Data, Technology > Artificial Intelligence, Analytics > Predictive Analytics",,,Houston,United States,,0.0,2018-11-16,Undisclosed funding,,,
158713,"Health > Health and Wellness, Lifestyle, Technology > Artificial Intelligence, Software > Mobile Applications",2018.0,6.0,Fort Lauderdale,United States,,,,,,,
158737,Technology > Artificial Intelligence,,,United States,United States,4500000.0,4500000.0,2018-11-13,Seed fund,,,
158762,"E-Commerce > Online Shopping, Big Data > Machine Learning, E-Commerce > Shopping, Internet > Consumer Internet > Price Comparison",2015.0,25.0,"Toronto, ",Canada,,,,,,,
158769,"Technology > Information Technology, Big Data > Machine Learning > Natural Language Processing, Big Data > Machine Learning, Media > Social Network Media",2015.0,3.0,Seongnam-si,South Korea,,,,,,,
158797,"Big Data > Machine Learning, Finance > Trading, Technology > Artificial Intelligence, Finance > FinTech",2018.0,20.0,London,United Kingdom,,,,,,,
158828,"Industry > Logistics, Robotics, Technology > Artificial Intelligence, Industry > Logistics > Supply Chain Management",2015.0,,Beijing,China,150000000.0,150000000.0,2018-11-22,Series B,,,
158886,"Technology > Artificial Intelligence, Health Care > Medical > Pharmaceuticals, Health Care > Medical > Diagnostics > Health Diagnostics, Big Data > Machine Learning > Deep Learning",2016.0,12.0,Liège,,,,,,,,
158902,"E-Commerce, Big Data > Machine Learning, Consumer Electronics > Wearables > Augmented Reality",2018.0,6.0,Coimbatore,India,,,,,,,
158914,Technology > Artificial Intelligence,2015.0,,Shanghai,China,23100000.0,23100000.0,2018-11-23,Series B,,,
159047,"Technology > Artificial Intelligence, Finance > Personal Finance, Communication > Chat",,,San Francisco,United States,9000000.0,9000000.0,2018-11-26,Series A,,,
159083,"Travel > Travel & Tourism > Hotels, Technology > Artificial Intelligence",2015.0,15.0,,United Kingdom,3800000.0,3800000.0,2018-11-27,Seed fund,,,
159145,"Big Data > Machine Learning, Big Data > Data Visualization, Gamification, Businesses > Strategy",2011.0,2.0,Groningen,The Netherlands,,,,,,,
159180,"Analytics, Marketing > CRM, Technology > Artificial Intelligence, Internet of Things",2003.0,11.0,,,,,,,,,
159235,"Technology > Artificial Intelligence, Health Care",,,Hangzhou,,,0.0,2018-11-29,Series A,,,
159276,"Services > Business Services, Big Data > Machine Learning",2007.0,,China,,,,,,,,
159305,"Technology > Artificial Intelligence, Big Data > Machine Learning > Deep Learning",,,Campbell,United States,86000000.0,86000000.0,2018-11-30,Series E,,,
159432,"Software > Enterprise Software, Big Data > Machine Learning, Technology > Artificial Intelligence, Analytics > Predictive Analytics",2018.0,6.0,Shanghai,China,,,,,,,
159493,"E-Commerce, Big Data > Machine Learning, Technology > Artificial Intelligence, Art, Algorithms",,,Rotterdam,The Netherlands,,,,,,,
159510,"Internet > Web Development, Big Data > Machine Learning, Data Science > Computer Vision",,,Luxembourg,Luxembourg,,,,,,,
159540,"Sales and Marketing, Technology > Artificial Intelligence, Marketing",,,New York,United States,1100000.0,1100000.0,2018-12-06,Seed fund,,,
159555,"Media > Music, Photography, Big Data > Machine Learning, Finance > FinTech > Blockchain",2018.0,5.0,Edinburgh,United Kingdom,,,,,,,
159578,"Big Data > Big Data Analytics, Big Data > Machine Learning, Security > Cyber Security",2014.0,10.0,Prague,Czech Republic,700000.0,700000.0,,,,,
159621,"Robotics, Technology > Artificial Intelligence",,,Madrid,Spain,,,,,,,
159649,Technology > Artificial Intelligence,,,Oslo,Norway,,,,,Huddly Inc.,2018-12-04,0.0
159672,"Technology, Businesses > Consulting, Technology > Artificial Intelligence, Legal, Businesses > Strategy, Marketing, Science, Finance > Investment, Finance > FinTech > Blockchain, Quantum Computing",2018.0,11.0,,,,,,,,,
